id,prompt,reference,hypothesis,hypothesis_rev,prompts_plus_orth,prompts_plus_hypo,prompt_aligned,prompt_aligned_rev
S06C021M8_1LG,reis,CORRECTLY_READ,gr*ijs,gr*ijs,0,1,*rei*s,*rei*s
S06C021M8_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas
S06C021M8_1LG,huis,CORRECTLY_READ,huis,huis,0,0,huis,huis
S06C021M8_1LG,paard,CORRECTLY_READ,paard,paard,0,0,paard,paard
S06C021M8_1LG,vijf,CORRECTLY_READ,vijf,vijf,0,0,vijf,vijf
S06C021M8_1LG,muts,CORRECTLY_READ,muts,muts,0,0,muts,muts
S06C021M8_1LG,nieuw,CORRECTLY_READ,nieuw,nieuw,0,0,nieuw,nieuw
S06C021M8_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind
S06C021M8_1LG,bang,CORRECTLY_READ,bang,bang,0,0,bang,bang
S06C021M8_1LG,oog,CORRECTLY_READ,hoog,hoog,0,0,*oog,*oog
S06C021M8_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht
S06C021M8_1LG,schoen,CORRECTLY_READ,schoon,schoon,0,1,schoen,schoen
S06C021M8_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas
S06C021M8_1LG,neus,CORRECTLY_READ,neus,neus,0,0,neus,neus
S06C021M8_1LG,knoop,CORRECTLY_READ,knoop,knoop,0,0,knoop,knoop
S06C021M8_1LG,plank,CORRECTLY_READ,plank,plank,0,0,plank,plank
S06C021M8_2LG,water,CORRECTLY_READ,water,water,0,0,*water,*water
S06C021M8_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw
S06C021M8_2LG,drogen,CORRECTLY_READ,drogen,drogen,0,0,drogen,drogen
S06C021M8_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel
S06C021M8_2LG,auto,CORRECTLY_READ,auto,auto,0,0,auto,auto
S06C021M8_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*
S06C021M8_2LG,verhaal,CORRECTLY_READ,v*r*ouw,v*r*ouw,0,1,verhaal,verhaal
S06C021M8_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning
S06C021M8_2LG,moeilijk,CORRECTLY_READ,moe*lijk,moe*lijk,0,1,moeilijk,moeilijk
S06C021M8_2LG,speelplaats,CORRECTLY_READ,speelplaats,speelplaats,0,0,speelplaats,speelplaats
S06C021M8_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken
S06C021M8_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn
S06C021M8_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen
S06C021M8_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig
S06C021M8_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen
S06C021M8_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw
S06C021M8_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien
S06C021M8_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,1,schreeuwen,schreeuwen
S06C021M8_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder
S06C021M8_2LG,liedje,CORRECTLY_READ,liedje,liedje,0,0,liedje,liedje
S06C021M8_2LG,potlood,CORRECTLY_READ,**bloed,b**loed,0,1,potlood,potlood
S06C021M8_2LG,fietsbel,CORRECTLY_READ,fiets bel,fiets bel,0,1,fiets*bel,fiets*bel
S06C021M8_2LG,vinger,CORRECTLY_READ,vinger,vinger,0,0,vinger,vinger
S06C021M8_2LG,dichtbij,CORRECTLY_READ,dichtbij,dichtbij,0,0,dichtbij,dichtbij
S06C021M8_2LG,meisje,CORRECTLY_READ,meisje,meisje,0,0,meisje,meisje
S06C021M8_2LG,chauffeur,CORRECTLY_READ,chauffeur,chauffeur,0,0,chauffeur,chauffeur
S06C021M8_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek
S06C021M8_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom
S06C021M8_2LG,scheuren,CORRECTLY_READ,sch*uren,sch*uren,0,1,scheuren,scheuren
S06C021M8_2LG,lawaai,CORRECTLY_READ,lawaai,lawaai,0,0,lawaai,lawaai
S06C021M8_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen
S06C021M8_2LG,vuurwerk,CORRECTLY_READ,voorwerk,voorwerk,0,1,vuurwerk,vuurwerk
S06C021M8_2LG,appel,CORRECTLY_READ,appel,appel,0,0,appel,appel
S06C021M8_2LG,cola,CORRECTLY_READ,cola,cola,0,0,cola,cola
S06C021M8_2LG,kussen,CORRECTLY_READ,kussen,kussen,0,0,kussen,kussen
S06C021M8_2LG,eerste,CORRECTLY_READ,eerste,eerste,0,0,eerste,eerste
S06C021M8_2LG,circus,CORRECTLY_READ,circus,circus,0,0,circus,circus
S06C021M8_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren
S06C021M8_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal
S06C021M8_2LG,vlinder,CORRECTLY_READ,vlinder,vlinder,0,0,vlinder,vlinder
S06C021M8_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien,0,0,*omdraaien,*omdraaien
S06C021M8_3+4LG,poppenwagen,CORRECTLY_READ,poppen wagen,poppen wagen,0,1,poppen*wagen,poppen*wagen
S06C021M8_3+4LG,konijnenhok,CORRECTLY_READ,konijnenhoek,konijnenhoek,0,1,konijnenho*k,konijnenho*k
S06C021M8_3+4LG,elastiekje,CORRECTLY_READ,elastiekje,elastiekje,0,0,elastiekje,elastiekje
S06C021M8_3+4LG,ruziemaken,CORRECTLY_READ,gluzie maken,gluzie maken,0,1,r*uzie*maken,*ruzie*maken
S06C021M8_3+4LG,teddybeer,CORRECTLY_READ,teddybeer,teddybeer,0,0,teddybeer,teddybeer
S06C021M8_3+4LG,dierentuin,CORRECTLY_READ,dierentuin,dierentuin,0,0,dierentuin,dierentuin
S06C021M8_3+4LG,paddenstoelen,CORRECTLY_READ,paddenstoelen,paddenstoelen,0,0,paddenstoelen,paddenstoelen
S06C021M8_3+4LG,verstoppetje,CORRECTLY_READ,verstoppertje,verstoppertje,0,1,verstoppe*tje,verstoppe*tje
S06C021M8_3+4LG,wasmachine,CORRECTLY_READ,wasmachine,wasmachine,0,0,wasmachine,wasmachine
S06C021M8_3+4LG,fototoestel,CORRECTLY_READ,fototoestel,fototoestel toilettenpapier,0,0,fototoestel,fototoeste*****l***********
S06C021M8_3+4LG,toiletpapier,CORRECTLY_READ,toilettenpapier,toiletpapier,0,0,toilet***papier,toiletpapier
S06C021M8_3+4LG,vrachtwagen,CORRECTLY_READ,toiletpapier vrachtwagen,vrachtwagen,0,0,*************vrachtwagen,vrachtwagen
S06C021M8_3+4LG,buurmannen,CORRECTLY_READ,buurmannen,buurmannen,0,0,buurmannen,buurmannen
S06C021M8_3+4LG,vogelkooi,CORRECTLY_READ,vogelkooi,vogelkooi,0,0,vogelkooi,vogelkooi
S06C021M8_3+4LG,olifant,CORRECTLY_READ,olifant,olifant schoen,0,0,olifant,olifant*******
S06C021M8_3+4LG,schommelen,CORRECTLY_READ,schoen schommel en,schommel en,0,1,scho*******mmel*en,schommel*en
S06C021M8_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen
S06C021M8_3+4LG,schoenenwinkel,CORRECTLY_READ,schoenenwinkel,schoenenwinkel,0,0,schoenenwinkel,schoenenwinkel
S06C021M8_3+4LG,knutselen,CORRECTLY_READ,knutselen,knutselen,0,0,knutselen,knutselen
S06C021M8_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen
S06C021M8_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag,0,0,verjaardag,verjaardag
S06C021M8_3+4LG,sprookjesboek,CORRECTLY_READ,sprookjesboek,sprookjesboek,0,0,sprookjesboek,sprookjesboek
S06C021M8_3+4LG,tandenborstel,CORRECTLY_READ,tandenborstel,tandenborstel,0,0,tandenborstel,tandenborstel
S06C021M8_3+4LG,lucifer,CORRECTLY_READ,lucifer,lucifer,0,0,lucifer,lucifer
S06C021M8_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer
S06C021M8_3+4LG,achterdeur,CORRECTLY_READ,achterdeur,achterdeur,0,0,achterdeur,achterdeur
S06C021M8_3+4LG,ziekenhuis,CORRECTLY_READ,ziekenhuis,ziekenhuis,0,0,ziekenhuis,ziekenhuis
S06C021M8_3+4LG,nieuwsgierig,g/35,nieuwsgierig,nieuwsgierig,1,0,nieuwsgierig,nieuwsgierig
S06C021M8_3+4LG,afblijven,CORRECTLY_READ,overblijven,overblijven,0,1,af**blijven,**afblijven
S06C021M8_3+4LG,kabouter,CORRECTLY_READ,kabouter,kabouter,0,0,kabouter,kabouter
S06C021M8_3+4LG,washandje,CORRECTLY_READ,rozehondje,rozehondje,0,1,was*handje,was*handje
S06C021M8_3+4LG,sneeuwwitje,g/18/26,sneeu*w*tje,sneeuw**tje,1,1,sneeuwwitje,sneeuwwitje
S06C021M8_3+4LG,goeiendag,CORRECTLY_READ,goe*de* dag,goed*e *dag,0,1,goei*en*dag,goe*ie*ndag
S06C021M8_3+4LG,vakantie,CORRECTLY_READ,vakantie,vakantie,0,0,vakantie,vakantie
S06C021M8_3+4LG,limonade,CORRECTLY_READ,limonade,limonade,0,0,limonade,limonade
S06C021M8_3+4LG,autorijden,CORRECTLY_READ,*uit*rijden,uit*rijden,0,1,au*torijden,autorijden
S06C021M8_3+4LG,eindelijk,CORRECTLY_READ,eindelijk,eindelijk,0,0,eindelijk,eindelijk
S06C021M8_3+4LG,familie,CORRECTLY_READ,familie,familie,0,0,familie,familie
S06C021M8_3+4LG,chocolade,CORRECTLY_READ,chocolade,chocolade,0,0,chocolade,chocolade
S06C022M8_1LG,klas,CORRECTLY_READ,klas,klas,0,0,*klas,*klas
S06C022M8_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi
S06C022M8_1LG,koe,CORRECTLY_READ,koe,koe,0,0,koe,koe
S06C022M8_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm
S06C022M8_1LG,groei,CORRECTLY_READ,groei,groei,0,0,groei,groei
S06C022M8_1LG,strand,CORRECTLY_READ,strand,strand,0,0,strand,strand
S06C022M8_1LG,bed,CORRECTLY_READ,bed,bed,0,0,bed,bed
S06C022M8_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst
S06C022M8_1LG,voor,CORRECTLY_READ,voor,voor,0,0,voor,voor
S06C022M8_1LG,draai,CORRECTLY_READ,draai,draai,0,0,draai,draai
S06C022M8_1LG,sjaal,CORRECTLY_READ,schaal,schaal,0,1,sj*aal,s*jaal
S06C022M8_1LG,herfst,g/23,*erfst,*erfst,1,1,herfst,herfst
S06C022M8_1LG,duur,CORRECTLY_READ,duur,duur,0,0,duur,duur
S06C022M8_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat
S06C022M8_1LG,leeuw,CORRECTLY_READ,nieuw,nieuw,0,1,leeuw,leeuw
S06C022M8_1LG,clown,CORRECTLY_READ,klauwd,klauwd,0,1,clo*wn,cl*own
S06C022M8_1LG,hoek,CORRECTLY_READ,hoek,hoek,0,0,hoek,hoek
S06C022M8_1LG,krant,CORRECTLY_READ,krant,krant,0,0,krant,krant
S06C022M8_1LG,hout,e/14,hoort,hoort,1,1,hou*t,hou*t
S06C022M8_1LG,vriend,CORRECTLY_READ,vriend,vriend,0,0,vriend,vriend
S06C022M8_1LG,gauw,CORRECTLY_READ,goud,goud,0,1,gauw,gauw
S06C022M8_1LG,chips,CORRECTLY_READ,chips,chips,0,0,chips,chips
S06C022M8_1LG,groen,CORRECTLY_READ,groen,groen,0,0,groen,groen
S06C022M8_1LG,feest,CORRECTLY_READ,feest,feest,0,0,feest,feest
S06C022M8_1LG,reis,CORRECTLY_READ,huis,huis,0,1,reis,reis
S06C022M8_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas
S06C022M8_1LG,huis,CORRECTLY_READ,huis,huis,0,0,huis,huis
S06C022M8_1LG,paard,CORRECTLY_READ,paard,paard,0,0,paard,paard
S06C022M8_1LG,vijf,CORRECTLY_READ,vijf,vijf,0,0,vijf,vijf
S06C022M8_1LG,muts,CORRECTLY_READ,muts,muts,0,0,muts,muts
S06C022M8_1LG,nieuw,CORRECTLY_READ,nieuw,nieuw,0,0,nieuw,nieuw
S06C022M8_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind
S06C022M8_1LG,bang,CORRECTLY_READ,bang,bang,0,0,bang,bang
S06C022M8_1LG,oog,CORRECTLY_READ,oog,oog,0,0,oog,oog
S06C022M8_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht
S06C022M8_1LG,schoen,CORRECTLY_READ,schoen,schoen,0,0,schoen,schoen
S06C022M8_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas
S06C022M8_1LG,neus,CORRECTLY_READ,deus,deus,0,1,neus,neus
S06C022M8_1LG,knoop,CORRECTLY_READ,knoop,knoop,0,0,knoop,knoop
S06C022M8_1LG,plank,CORRECTLY_READ,plank,plank,0,0,plank,plank
S06C022M8_2LG,water,CORRECTLY_READ,water,water,0,0,*water,*water
S06C022M8_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw
S06C022M8_2LG,drogen,CORRECTLY_READ,drogen,drogen,0,0,drogen,drogen
S06C022M8_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel
S06C022M8_2LG,auto,CORRECTLY_READ,auto,auto,0,0,auto,auto
S06C022M8_2LG,schouder,CORRECTLY_READ,sch*aders,scha*ders,0,1,schouder*,schouder*
S06C022M8_2LG,verhaal,CORRECTLY_READ,verh*alen,verhalen,0,1,verhaal**,verha*al
S06C022M8_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning
S06C022M8_2LG,moeilijk,CORRECTLY_READ,moeilijk,moeilijk,0,0,moeilijk,moeilijk
S06C022M8_2LG,speelplaats,CORRECTLY_READ,speelplaats,speelplaats,0,0,speelplaats,speelplaats
S06C022M8_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken
S06C022M8_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn
S06C022M8_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen
S06C022M8_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig
S06C022M8_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen
S06C022M8_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw
S06C022M8_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien
S06C022M8_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,1,schreeuwen,schreeuwen
S06C022M8_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder
S06C022M8_2LG,liedje,CORRECTLY_READ,liedje,liedje,0,0,liedje,liedje
S06C022M8_2LG,potlood,CORRECTLY_READ,potlood,potlood,0,0,potlood,potlood
S06C022M8_2LG,fietsbel,CORRECTLY_READ,fiets bel,fiets bel,0,1,fiets*bel,fiets*bel
S06C022M8_2LG,vinger,CORRECTLY_READ,vinger,vinger,0,0,vinger,vinger
S06C022M8_2LG,dichtbij,CORRECTLY_READ,dichtbij,dichtbij,0,0,dichtbij,dichtbij
S06C022M8_2LG,meisje,CORRECTLY_READ,meisje,meisje,0,0,meisje,meisje
S06C022M8_2LG,chauffeur,CORRECTLY_READ,chauffeur,chauffeur,0,0,chauffeur,chauffeur
S06C022M8_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek
S06C022M8_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom
S06C022M8_2LG,scheuren,CORRECTLY_READ,scheuren,scheuren,0,0,scheuren,scheuren
S06C022M8_2LG,lawaai,CORRECTLY_READ,lawaai,lawaai,0,0,lawaai,lawaai
S06C022M8_2LG,zwemmen,CORRECTLY_READ,z*emmen,z*emmen,0,1,zwemmen,zwemmen
S06C022M8_2LG,vuurwerk,CORRECTLY_READ,vuurwerk,vuurwerk,0,0,vuurwerk,vuurwerk
S06C022M8_2LG,appel,CORRECTLY_READ,appel,appel,0,0,appel,appel
S06C022M8_2LG,cola,CORRECTLY_READ,cola,cola,0,0,cola,cola
S06C022M8_2LG,kussen,CORRECTLY_READ,kussen,kussen,0,0,kussen,kussen
S06C022M8_2LG,eerste,CORRECTLY_READ,*erster,e*rster,0,1,eerste*,eerste*
S06C022M8_2LG,circus,CORRECTLY_READ,circus,circus,0,0,circus,circus
S06C022M8_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren
S06C022M8_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal
S06C022M8_2LG,vlinder,CORRECTLY_READ,vliegtuig,vliegtuig,0,1,vli*nde*r,vli*nd*er
S06C022M8_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien op,0,0,*omdraaien,*omdraaien***
S06C022M8_3+4LG,poppenwagen,CORRECTLY_READ,op poppenwagen,poppenwagen,0,0,*p**oppenwagen,poppenwagen
S06C022M8_3+4LG,konijnenhok,18/26,konij**nhoek,konijn**hoek,1,1,konijnenho*k,konijnenho*k
S06C022M8_3+4LG,elastiekje,CORRECTLY_READ,elastiekje,elastiekje,0,0,elastiekje,elastiekje
S06C022M8_3+4LG,ruziemaken,CORRECTLY_READ,ruzie maken,ruzie maken,0,1,ruzie*maken,ruzie*maken
S06C022M8_3+4LG,teddybeer,CORRECTLY_READ,teddybeer,teddybeer,0,0,teddybeer,teddybeer
S06C022M8_3+4LG,dierentuin,CORRECTLY_READ,dierentuin,dierentuin,0,0,dierentuin,dierentuin
S06C022M8_3+4LG,paddenstoelen,CORRECTLY_READ,paddenstoelen,paddenstoelen,0,0,paddenstoelen,paddenstoelen
S06C022M8_3+4LG,verstoppetje,CORRECTLY_READ,verstoppertje,verstoppertje,0,1,verstoppe*tje,verstoppe*tje
S06C022M8_3+4LG,wasmachine,CORRECTLY_READ,wasmachine,wasmachine,0,0,wasmachine,wasmachine
S06C022M8_3+4LG,fototoestel,CORRECTLY_READ,fototoestel,fototoestel,0,0,fototoestel,fototoestel
S06C022M8_3+4LG,toiletpapier,CORRECTLY_READ,toiletpapier,toiletpapier,0,0,toiletpapier,toiletpapier
S06C022M8_3+4LG,vrachtwagen,CORRECTLY_READ,vrachtwagen,vrachtwagen,0,0,vrachtwagen,vrachtwagen
S06C022M8_3+4LG,buurmannen,CORRECTLY_READ,buurmannen,buurmannen,0,0,buurmannen,buurmannen
S06C022M8_3+4LG,vogelkooi,CORRECTLY_READ,vogelkooi,vogelkooi,0,0,vogelkooi,vogelkooi
S06C022M8_3+4LG,olifant,CORRECTLY_READ,olifant,olifant,0,0,olifant,olifant
S06C022M8_3+4LG,schommelen,c,schommelen,schommelen,1,0,schommelen,schommelen
S06C022M8_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen
S06C022M8_3+4LG,schoenenwinkel,CORRECTLY_READ,schoenenwinkel,schoenenwinkel,0,0,schoenenwinkel,schoenenwinkel
S06C022M8_3+4LG,knutselen,CORRECTLY_READ,knutselen,knutselen,0,0,knutselen,knutselen
S06C022M8_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen
S06C022M8_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag,0,0,verjaardag,verjaardag
S06C022M8_3+4LG,sprookjesboek,CORRECTLY_READ,sprookjesboek,sprookjesboek,0,0,sprookjesboek,sprookjesboek
S06C022M8_3+4LG,tandenborstel,CORRECTLY_READ,tandenborstel,tandenborstel,0,0,tandenborstel,tandenborstel
S06C022M8_3+4LG,lucifer,CORRECTLY_READ,lucifer,lucifer,0,0,lucifer,lucifer
S06C022M8_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer
S06C022M8_3+4LG,achterdeur,CORRECTLY_READ,achterdeur,achterdeur,0,0,achterdeur,achterdeur
S06C022M8_3+4LG,ziekenhuis,CORRECTLY_READ,ziekenhuis,ziekenhuis op,0,0,ziekenhuis,ziekenhuis***
S06C022M8_3+4LG,nieuwsgierig,CORRECTLY_READ,op nieuwsgierig,nieuwsgierig,0,0,***nieuwsgierig,nieuwsgierig
S06C022M8_3+4LG,afblijven,CORRECTLY_READ,afblijven,afblijven,0,0,afblijven,afblijven
S06C022M8_3+4LG,kabouter,CORRECTLY_READ,kabouter,kabouter,0,0,kabouter,kabouter
S06C022M8_3+4LG,washandje,CORRECTLY_READ,washandje,washandje,0,0,washandje,washandje
S06C022M8_3+4LG,sneeuwwitje,CORRECTLY_READ,sneeuwwitje,sneeuwwitje,0,0,sneeuwwitje,sneeuwwitje
S06C022M8_3+4LG,goeiendag,g/35,groeiendag,groeiendag,1,1,g*oeiendag,g*oeiendag
S06C022M8_3+4LG,vakantie,CORRECTLY_READ,vakantie,vakantie,0,0,vakantie,vakantie
S06C022M8_3+4LG,limonade,CORRECTLY_READ,limonade,limonade,0,0,limonade,limonade
S06C022M8_3+4LG,autorijden,CORRECTLY_READ,autorijden,autorijden,0,0,autorijden,autorijden
S06C022M8_3+4LG,eindelijk,CORRECTLY_READ,eindelijk,eindelijk,0,0,eindelijk,eindelijk
S06C022M8_3+4LG,familie,CORRECTLY_READ,familie,familie cocolander,0,0,familie,famili**********e*
S06C022M8_3+4LG,chocolade,CORRECTLY_READ,cocolander chocolade,chocolade,0,0,c***********hocolade,chocolade
S06C023M8_1LG,klas,CORRECTLY_READ,klas,klas,0,0,*klas,*klas
S06C023M8_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi
S06C023M8_1LG,koe,CORRECTLY_READ,koe,koe,0,0,koe,koe
S06C023M8_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm
S06C023M8_1LG,groei,CORRECTLY_READ,groei,groei,0,0,groei,groei
S06C023M8_1LG,strand,CORRECTLY_READ,strand,strand,0,0,strand,strand
S06C023M8_1LG,bed,CORRECTLY_READ,bed,bed,0,0,bed,bed
S06C023M8_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst
S06C023M8_1LG,voor,CORRECTLY_READ,voor,voor draait,0,0,voor,voo***r****
S06C023M8_1LG,draai,CORRECTLY_READ,draait,draai,0,0,draai*,draai
S06C023M8_1LG,sjaal,g/2/30/38,draai saai sala zeilen,saai sala zeilen,1,1,******s****ja*a****l**,s****ja*a****l**
S06C023M8_1LG,herfst,CORRECTLY_READ,herfst,herfst,0,0,herfst,herfst
S06C023M8_1LG,duur,CORRECTLY_READ,deur,deur,0,1,duur,duur
S06C023M8_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat
S06C023M8_1LG,leeuw,CORRECTLY_READ,leeuw,leeuw,0,0,leeuw,leeuw
S06C023M8_1LG,clown,g/23,kolo*m,kolom*,1,1,c*lown,c*lown
S06C023M8_1LG,hoek,CORRECTLY_READ,hoek,hoek,0,0,hoek,hoek
S06C023M8_1LG,krant,CORRECTLY_READ,krant,krant,0,0,krant,krant
S06C023M8_1LG,hout,CORRECTLY_READ,hout,hout,0,0,hout,hout
S06C023M8_1LG,vriend,CORRECTLY_READ,vriend,vriend,0,0,vriend,vriend
S06C023M8_1LG,gauw,CORRECTLY_READ,gauw,gauw,0,0,gauw,gauw
S06C023M8_1LG,chips,CORRECTLY_READ,chips,chips,0,0,chips,chips
S06C023M8_1LG,groen,CORRECTLY_READ,groen,groen,0,0,groen,groen
S06C023M8_1LG,feest,CORRECTLY_READ,feest,feest,0,0,feest,feest
S06C023M8_1LG,reis,CORRECTLY_READ,r*ijst,r*ijst,0,1,rei*s*,rei*s*
S06C023M8_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas
S06C023M8_1LG,huis,CORRECTLY_READ,huis,huis,0,0,huis,huis
S06C023M8_1LG,paard,CORRECTLY_READ,paard,paard,0,0,paard,paard
S06C023M8_1LG,vijf,CORRECTLY_READ,vijf,vijf,0,0,vijf,vijf
S06C023M8_1LG,muts,CORRECTLY_READ,muts,muts,0,0,muts,muts
S06C023M8_1LG,nieuw,CORRECTLY_READ,nieuw,nieuw,0,0,nieuw,nieuw
S06C023M8_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind
S06C023M8_1LG,bang,CORRECTLY_READ,bang,bang,0,0,bang,bang
S06C023M8_1LG,oog,CORRECTLY_READ,oog,oog,0,0,oog,oog
S06C023M8_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht
S06C023M8_1LG,schoen,CORRECTLY_READ,schoen,schoen,0,0,schoen,schoen
S06C023M8_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas
S06C023M8_1LG,neus,CORRECTLY_READ,neus,neus,0,0,neus,neus
S06C023M8_1LG,knoop,CORRECTLY_READ,kn*op,kno*p,0,1,knoop,knoop
S06C023M8_1LG,plank,CORRECTLY_READ,plank,plank,0,0,plank,plank
S06C023M8_2LG,water,CORRECTLY_READ,water,water,0,0,*water,*water
S06C023M8_2LG,mevrouw,CORRECTLY_READ,**vrouw,**vrouw,0,1,mevrouw,mevrouw
S06C023M8_2LG,drogen,10,drogen,drogen,1,0,drogen,drogen
S06C023M8_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel
S06C023M8_2LG,auto,CORRECTLY_READ,auto,auto,0,0,auto,auto
S06C023M8_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*
S06C023M8_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal
S06C023M8_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning
S06C023M8_2LG,moeilijk,CORRECTLY_READ,moeilijk,moeilijk,0,0,moeilijk,moeilijk
S06C023M8_2LG,speelplaats,CORRECTLY_READ,speelplaats,speelplaats,0,0,speelplaats,speelplaats
S06C023M8_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken
S06C023M8_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn
S06C023M8_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen
S06C023M8_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig
S06C023M8_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen
S06C023M8_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw
S06C023M8_2LG,gooien,g/4,groeien,groeien,1,1,g*ooien,g*ooien
S06C023M8_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,1,schreeuwen,schreeuwen
S06C023M8_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder
